'name';'lon';'lat';'url'
'Paket Shop von Hermes Kiosk Prepelytskyi';9.840405;52.2233314;'https://www.paket.net/hermes/paketshop/laatzen-bei-hannover/giften/kiosk-prepelytskyi/'
'Hermes Paket Shop Getraenke Quelle';9.9642759;52.3160121;'https://www.paket.net/hermes/paketshop/sehnde/sehnde/getraenke-quelle/'
'Hermes Paketshop Reinigung Stichweh';9.9655238;52.3158657;'https://www.paket.net/hermes/paketshop/sehnde/sehnde/reinigung-stichweh/'
'Paketshop Hermes Nordoel Tankstelle';9.9736902;52.315223;'https://www.paket.net/hermes/paketshop/sehnde/sehnde/nordoel-tankstelle/'
'Hermes Paket Filiale Score SB Station';10.1171299;52.3573405;'https://www.paket.net/hermes/paketshop/lehrte-bei-hannover/haemelerwald/score-sb-station/'
'Hermes Paketshop Sievers Copy';9.4546729;52.5052146;'https://www.paket.net/hermes/paketshop/wunstorf/mecklenhorst-am-ruebenberge/sievers-copy/'
'Paket Shop Hermes Laden OIL Tankstelle';9.4563114;52.4977999;'https://www.paket.net/hermes/paketshop/wunstorf/mecklenhorst-am-ruebenberge/oil-tankstelle/'
'Hermes Paket Shop Tabakshop Mittelstr.';9.4613987;52.5053325;'https://www.paket.net/hermes/paketshop/wunstorf/mecklenhorst-am-ruebenberge/tabakshop-mittelstr/'
'Paketshop Hermes Tank Center Neustadt';9.4690816;52.504675;'https://www.paket.net/hermes/paketshop/wunstorf/mecklenhorst-am-ruebenberge/tank-center-neustadt/'
'Paketshop von Hermes Famila Tankstelle';9.4767174;52.5107978;'https://www.paket.net/hermes/paketshop/neustadt-am-ruebenberge/mecklenhorst-am-ruebenberge/famila-tankstelle/'
'Hermes Paket Laden ELNIK Mariensee';9.4866142;52.5616456;'https://www.paket.net/hermes/paketshop/neustadt-am-ruebenberge/mariensee-leine/elnik-mariensee/'
'Hermes Paket Geschäft TAS Tankstelle';9.3646534;52.4584751;'https://www.paket.net/hermes/paketshop/wunstorf/steinhude/tas-tankstelle/'
'Hermes Paket Shop ARAL Tankstelle';9.4229965;52.4296831;'https://www.paket.net/hermes/paketshop/wunstorf/wunstorf/aral-tankstelle/'
'Paketshop Hermes Shell Tankstelle';9.4546454;52.4261745;'https://www.paket.net/hermes/paketshop/wunstorf/blumenau-niedersachsen/shell-tankstelle/'
'Hermes Paketshop Kiosk Box';9.4318903;52.4221674;'https://www.paket.net/hermes/paketshop/wunstorf/wunstorf/kiosk-box/'
'Paketshop Hermes Nordoel Tankstelle';9.6410744;52.2955192;'https://www.paket.net/hermes/paketshop/ronnenberg/weetzen/nordoel-tankstelle/'
'Paketshop von Hermes Toto Lotto Rehburg';9.6181961;52.2543782;'https://www.paket.net/hermes/paketshop/springe-deister/bredenbeck-am-deister/toto-lotto-rehburg/'
'Hermes Paket Filiale Schuhhaus Bettels';9.9695165;52.255103;'https://www.paket.net/hermes/paketshop/sehnde/algermissen/schuhhaus-bettels/'
'Paket Shop Hermes Filiale Bieneck Schreibwaren';9.9689042;52.2534202;'https://www.paket.net/hermes/paketshop/sehnde/algermissen/bieneck-schreibwaren/'
'Hermes Paket Geschäft OIL Tankstelle';10.0717428;52.2604976;'https://www.paket.net/hermes/paketshop/sehnde/hohenhameln/oil-tankstelle/'
'Hermes Paketshop OttoSh. Riethmueller';9.55602;52.20991;'https://www.paket.net/hermes/paketshop/springe-deister/springe/ottosh-riethmueller/'
'Hermes Paket Shop Fa. Floralis';9.6249698;52.2170285;'https://www.paket.net/hermes/paketshop/springe-deister/voelksen/fa-floralis/'
'Paketshop Hermes TAS Tankstelle';9.4685066;52.1954653;'https://www.paket.net/hermes/paketshop/springe-deister/bad-muender/tas-tankstelle/'
'Paket Shop Hermes Getraenke Quelle';9.46199;52.19633;'https://www.paket.net/hermes/paketshop/springe-deister/bad-muender/getraenke-quelle/'
'Paket Shop von Hermes REWE Markt Eldagsen';9.6730719;52.1719908;'https://www.paket.net/hermes/paketshop/springe-deister/eldagsen-deister/rewe-markt-eldagsen/'
'Paketshop Hermes ARAL Tankstelle';9.7280885;52.5772244;'https://www.paket.net/hermes/paketshop/wedemark/elze/aral-tankstelle/'
'Paket Shop Hermes 2 Rad Stille';9.7344536;52.5800029;'https://www.paket.net/hermes/paketshop/wedemark/elze/2-rad-stille/'
'Paket Shop von Hermes Westfalen Tankstelle';9.3941181;52.3827064;'https://www.paket.net/hermes/paketshop/wunstorf/hohnhorst/westfalen-tankstelle/'
'Hermes Paket Filiale Getraenke Damke';9.3291823;52.4346731;'https://www.paket.net/hermes/paketshop/wunstorf/hagenburg/getraenke-damke/'
