str_idx,name,postal_cod,cell_id,total_sim,ama_b2b,ama_b2c,dhl_b2b,dhl_b2c,dpd_b2b,dpd_b2c,fxt_b2b,fxt_b2c,gls_b2b,gls_b2c,her_b2b,her_b2c,ups_b2b,ups_b2c,date,amazon_tag,amazon_typ,dhl_tag,dhl_type,dpd_tag,dpd_type,fedex_tag,fedex_type,gls_tag,gls_type,hermes_tag,hermes_typ,ups_tag,ups_type,total,wl_tag,geometry
2002,Grünberger Weg,30519,10488.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (554076.4557829228 5798584.382180402)
2002,Grünberger Weg,30519,10489.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (554126.2727138005 5798580.116496137)
2002,Grünberger Weg,30519,10489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (554176.1404185019 5798576.482810516)
2002,Grünberger Weg,30519,10489.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (554226.0096112838 5798572.868557467)
2002,Grünberger Weg,30519,10489.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,POINT (554275.8842108255 5798569.32980901)
2002,Grünberger Weg,30519,10489.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (554184.1378918566 5798592.286526785)
2002,Grünberger Weg,30519,10489.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (554233.7388796832 5798585.982400626)
2002,Grünberger Weg,30519,10489.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (554264.8601317818 5798582.0269894935)
2003,Gubener Weg,30519,10489.0,5,0,2,0,0,0,2,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,2,0,0,0,0,0,1,0,0,0,5,5,POINT (554195.1678751254 5798505.716783142)
2004,Gundelachweg,30519,10904.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,POINT (554575.9951420644 5798216.157219222)
2005,Güntherstraße,30519,9655.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (551567.6695848533 5799517.196618712)
2005,Güntherstraße,30519,9655.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,POINT (551547.367613463 5799548.21187828)
2005,Güntherstraße,30519,9656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551600.2376738009 5799514.824652887)
2005,Güntherstraße,30519,9662.0,20,0,8,0,1,1,6,0,0,0,0,0,4,0,0,2025-05-13,8,0,1,0,6,1,0,0,0,0,4,0,0,0,20,20,POINT (551685.2024901658 5799636.754122898)
2005,Güntherstraße,30519,9662.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,POINT (551685.3809592889 5799685.729114193)
2005,Güntherstraße,30519,9662.0,4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4,4,POINT (551724.5282494558 5799716.597890783)
2005,Güntherstraße,30519,9662.0,19,0,7,0,1,1,5,0,0,0,0,0,5,0,0,2025-05-13,7,0,1,0,5,1,0,0,0,0,5,0,0,0,19,19,POINT (551764.3821738614 5799746.791676724)
2005,Güntherstraße,30519,9662.0,7,0,2,0,0,2,0,0,0,0,0,1,2,0,0,2025-05-13,2,0,0,0,0,2,0,0,0,0,2,1,0,0,7,7,POINT (551804.2360982667 5799776.985462666)
2005,Güntherstraße,30519,9662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551839.2567331848 5799803.6633088775)
2005,Güntherstraße,30519,9656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551593.906458823 5799480.075247148)
2006,Hans-Eyl-Straße,30519,10135.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (552626.8210821376 5799636.864387796)
2007,Hans-Sachs-Weg,30519,10501.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (553602.0226396477 5799598.424513376)
2007,Hans-Sachs-Weg,30519,10506.0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,POINT (553583.9889577075 5799644.053418926)
2007,Hans-Sachs-Weg,30519,10501.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,POINT (553627.080968144 5799594.160037609)
2007,Hans-Sachs-Weg,30519,10507.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,POINT (553659.3672508021 5799632.338512594)
2007,Hans-Sachs-Weg,30519,10507.0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,POINT (553691.6535334601 5799670.516987577)
2007,Hans-Sachs-Weg,30519,10507.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (553711.5163229365 5799694.004702752)
2007,Hans-Sachs-Weg,30519,10501.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (553685.7765473321 5799374.44349459)
2007,Hans-Sachs-Weg,30519,10501.0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,POINT (553668.2389819734 5799421.266687073)
2007,Hans-Sachs-Weg,30519,10501.0,5,0,1,0,0,0,2,0,0,0,1,0,1,0,0,2025-05-13,1,0,0,0,2,0,0,0,1,0,1,0,0,0,5,5,POINT (553650.3906260736 5799467.972534584)
2007,Hans-Sachs-Weg,30519,10501.0,5,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,1,1,0,0,0,0,1,0,0,0,5,5,POINT (553632.7873635654 5799514.76960829)
2007,Hans-Sachs-Weg,30519,10501.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,POINT (553617.604265162 5799556.6725071855)
2007,Hans-Sachs-Weg,30519,10507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (553746.878181794 5799740.408792442)
2007,Hans-Sachs-Weg,30519,10507.0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,POINT (553793.6233228011 5799801.068491097)
2008,Hapkeweg,30519,10906.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (554440.5566178723 5798502.600711877)
2009,Harsumer Straße,30519,10487.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (554174.7838159635 5798191.024020275)
2009,Harsumer Straße,30519,10487.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (554218.304348244 5798215.640341488)
2009,Harsumer Straße,30519,10487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (554260.6245966128 5798239.577751556)
2010,Heintzestraße,30519,10122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (552971.0559357458 5798840.933828095)
2010,Heintzestraße,30519,10122.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,POINT (553016.6266787525 5798861.508263247)
2010,Heintzestraße,30519,10124.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,POINT (553062.1974217591 5798882.082698399)
2011,Heiseder Straße,30519,10487.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,POINT (554191.2091854764 5798262.028691653)
2011,Heiseder Straße,30519,10487.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,POINT (554233.7415062833 5798286.621622368)
2012,Helenenstraße,30519,9651.0,8,0,3,0,1,0,2,0,0,0,0,0,2,0,0,2025-05-13,3,0,1,0,2,0,0,0,0,0,2,0,0,0,8,8,POINT (551853.5708132565 5798885.957008531)
2012,Helenenstraße,30519,9651.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,POINT (551899.965700336 5798904.5987480655)
2012,Helenenstraße,30519,9651.0,8,0,4,0,2,0,1,0,0,0,0,0,1,0,0,2025-05-13,4,0,2,0,1,0,0,0,0,0,1,0,0,0,8,8,POINT (551946.3605874158 5798923.2404876)
2012,Helenenstraße,30519,9651.0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,POINT (551990.0313483207 5798940.787657155)
2012,Helenenstraße,30519,9651.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (552037.0025294456 5798969.419507681)
2012,Helenenstraße,30519,9651.0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,POINT (552083.3291867588 5798988.20756289)
2012,Helenenstraße,30519,9652.0,6,0,2,0,0,0,1,0,0,0,0,0,3,0,0,2025-05-13,2,0,0,0,1,0,0,0,0,0,3,0,0,0,6,6,POINT (552129.3357843491 5799007.787093912)
2012,Helenenstraße,30519,9652.0,5,0,3,0,0,1,0,0,0,0,0,0,1,0,0,2025-05-13,3,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,POINT (552175.4741712735 5799027.05492337)
2012,Helenenstraße,30519,9652.0,6,0,4,0,1,0,0,0,0,0,0,0,1,0,0,2025-05-13,4,0,1,0,0,0,0,0,0,0,1,0,0,0,6,6,POINT (552221.612558198 5799046.322752828)
2012,Helenenstraße,30519,9652.0,5,0,1,0,0,1,2,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,2,1,0,0,0,0,1,0,0,0,5,5,POINT (552261.8427347424 5799063.123257404)
2013,Helmstedter Straße,30519,9658.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (552177.9753331458 5799345.075007742)
2013,Helmstedter Straße,30519,9658.0,7,0,2,0,0,0,3,0,0,0,0,0,2,0,0,2025-05-13,2,0,0,0,3,0,0,0,0,0,2,0,0,0,7,7,POINT (552227.2612877507 5799353.494905449)
2013,Helmstedter Straße,30519,9658.0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,POINT (552276.7116036423 5799360.685150744)
2013,Helmstedter Straße,30519,9658.0,7,0,2,0,0,0,4,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,4,0,0,0,0,0,1,0,0,0,7,7,POINT (552326.4788860298 5799365.5036156215)
2013,Helmstedter Straße,30519,10126.0,7,0,4,0,0,0,2,0,0,0,0,0,1,0,0,2025-05-13,4,0,0,0,2,0,0,0,0,0,1,0,0,0,7,7,POINT (552450.8210170696 5799329.387759389)
2013,Helmstedter Straße,30519,10126.0,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2025-05-13,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,POINT (552465.7716939806 5799281.676457428)
2013,Helmstedter Straße,30519,10126.0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,4,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,POINT (552480.3202957249 5799233.841218188)
2013,Helmstedter Straße,30519,10126.0,8,0,3,0,0,0,2,0,0,0,0,0,3,0,0,2025-05-13,3,0,0,0,2,0,0,0,0,0,3,0,0,0,8,8,POINT (552494.3023088991 5799185.836649124)
2013,Helmstedter Straße,30519,10126.0,6,0,3,0,1,0,0,0,0,0,0,0,2,0,0,2025-05-13,3,0,1,0,0,0,0,0,0,0,2,0,0,0,6,6,POINT (552507.5755349464 5799137.6334955385)
2013,Helmstedter Straße,30519,10120.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,POINT (552513.5759871642 5799088.053615973)
2014,Henleinweg,30519,10501.0,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,2,0,0,0,4,4,POINT (553813.3635612144 5799596.208121106)
2014,Henleinweg,30519,10501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (553751.6429668049 5799517.527956988)
2014,Henleinweg,30519,10501.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,POINT (553695.4771975202 5799439.952090843)
2015,Hermann-Guthe-Straße,30519,10121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (552812.0028969542 5799079.826605944)
2015,Hermann-Guthe-Straße,30519,10127.0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,POINT (552803.3930051953 5799129.077162813)
2016,Heuerstraße,30519,9656.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (551672.21211269 5799374.959113464)
2016,Heuerstraße,30519,9656.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,POINT (551712.8142597051 5799390.957191266)
2016,Heuerstraße,30519,9656.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551733.0800753383 5799382.081171754)
2017,Heveliusstraße,30519,10127.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (552767.6091247126 5799351.340683013)
2017,Heveliusstraße,30519,10127.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (552785.7198215962 5799304.735933702)
2018,Hildesheimer Straße,30519,9664.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,POINT (551798.5549333289 5799900.362201316)
2018,Hildesheimer Straße,30519,9662.0,8,1,3,0,0,1,1,0,0,0,0,1,1,0,0,2025-05-13,3,1,0,0,1,1,0,0,0,0,1,1,0,0,8,8,POINT (551823.46272961 5799857.053603134)
2018,Hildesheimer Straße,30519,9665.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (551853.14918472 5799816.890947582)
2018,Hildesheimer Straße,30519,9665.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,POINT (551880.0308024662 5799774.73978169)
2018,Hildesheimer Straße,30519,9665.0,6,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2025-05-13,4,0,0,0,2,0,0,0,0,0,0,0,0,0,6,6,POINT (551904.5048552264 5799731.149690886)
2018,Hildesheimer Straße,30519,9665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551928.7022365114 5799687.39484271)
2018,Hildesheimer Straße,30519,9665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (551952.8996177963 5799643.639994534)
2018,Hildesheimer Straße,30519,9659.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (551979.560127703 5799601.43274764)
2018,Hildesheimer Straße,30519,9659.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,POINT (552006.1977899777 5799559.132803752)
2018,Hildesheimer Straße,30519,9659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (552032.7989878618 5799516.806653989)
2018,Hildesheimer Straße,30519,9659.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (552037.8620854692 5799542.288996625)
2018,Hildesheimer Straße,30519,9665.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (551984.3735211323 5799626.750689813)
2018,Hildesheimer Straße,30519,9665.0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4,POINT (551958.8151259966 5799669.700941837)
2018,Hildesheimer Straße,30519,9665.0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,POINT (551934.3132437395 5799713.285453554)
2018,Hildesheimer Straße,30519,9665.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,POINT (551910.6266498223 5799757.318909796)
2018,Hildesheimer Straße,30519,9665.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,POINT (551887.2268116656 5799801.504301511)
2018,Hildesheimer Straße,30519,9664.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,POINT (551840.5630164462 5799889.944042852)
2018,Hildesheimer Straße,30519,9664.0,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,1,2,0,0,0,0,0,0,0,0,4,4,POINT (551821.6038653193 5799924.07236054)
2018,Hildesheimer Straße,30519,9659.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (552052.092025767 5799462.810880759)
2018,Hildesheimer Straße,30519,9659.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,POINT (552040.7379116564 5799439.481118994)
2018,Hildesheimer Straße,30519,9659.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,POINT (552087.1003443439 5799422.776631069)
2018,Hildesheimer Straße,30519,9660.0,8,0,5,0,0,0,1,0,0,0,0,0,2,0,0,2025-05-13,5,0,0,0,1,0,0,0,0,0,2,0,0,0,8,8,POINT (552110.836948786 5799378.770569321)
2018,Hildesheimer Straße,30519,9658.0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,POINT (552134.7969954507 5799334.8853079695)
2018,Hildesheimer Straße,30519,9658.0,5,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,3,0,0,0,0,0,1,0,0,0,5,5,POINT (552158.6819738596 5799290.9591926485)
2018,Hildesheimer Straße,30519,9658.0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,POINT (552182.5237961643 5799247.009590725)
2018,Hildesheimer Straße,30519,9658.0,9,0,5,0,0,0,1,0,0,0,0,0,3,0,0,2025-05-13,5,0,0,0,1,0,0,0,0,0,3,0,0,0,9,9,POINT (552206.5135845029 5799203.143320978)
2018,Hildesheimer Straße,30519,9658.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,POINT (552230.1779571733 5799159.097918651)
2018,Hildesheimer Straße,30519,9652.0,6,1,1,0,0,1,2,0,0,0,0,0,1,0,0,2025-05-13,1,1,0,0,2,1,0,0,0,0,1,0,0,0,6,6,POINT (552254.1450302682 5799115.217567099)
2018,Hildesheimer Straße,30519,9652.0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,POINT (552278.3518687027 5799071.467950267)
2018,Hildesheimer Straße,30519,9652.0,4,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2025-05-13,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,4,POINT (552302.7560310345 5799027.82811239)
2018,Hildesheimer Straße,30519,9652.0,6,0,2,0,0,0,2,0,0,0,0,1,1,0,0,2025-05-13,2,0,0,0,2,0,0,0,0,0,1,1,0,0,6,6,POINT (552327.0910965827 5798984.149835012)
2018,Hildesheimer Straße,30519,10120.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (552351.2963889071 5798940.399362746)
2018,Hildesheimer Straße,30519,10120.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,POINT (552375.3492077956 5798896.565318965)
2018,Hildesheimer Straße,30519,10118.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,POINT (552399.2171931088 5798852.629920059)
2018,Hildesheimer Straße,30519,10118.0,7,0,3,0,2,0,1,0,0,0,0,0,1,0,0,2025-05-13,3,0,2,0,1,0,0,0,0,0,1,0,0,0,7,7,POINT (552423.0837270203 5798808.693732738)
2018,Hildesheimer Straße,30519,10118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (552446.9460365362 5798764.755252387)
2018,Hildesheimer Straße,30519,10118.0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4,4,POINT (552470.8119516063 5798720.818728903)
2018,Hildesheimer Straße,30519,10118.0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,POINT (552494.6801881755 5798676.883466492)
2018,Hildesheimer Straße,30519,10118.0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2025-05-13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,POINT (552518.5457743008 5798632.94676446)
2018,Hildesheimer Straße,30519,10112.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POINT (552542.4101885429 5798589.0094258655)
2018,Hildesheimer Straße,30519,10112.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025-05-13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,POINT (552590.7718208937 5798501.482863042)
2018,Hildesheimer Straße,30519,10113.0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2025-05-13,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,POINT (552614.730897068 5798457.597400253)
2018,Hildesheimer Straße,30519,10113.0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2025-05-13,2,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,POINT (552638.6311199 5798413.679529764)
2018,Hildesheimer Straße,30519,10111.0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2025-05-13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,POINT (552662.5375696025 5798369.765048527)
2018,Hildesheimer Straße,30519,10111.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-05-13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,POINT (552686.0867164059 5798325.658691962)
2018,Hildesheimer Straße,30519,10111.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2,POINT (552709.4544479985 5798281.455348118)
2018,Hildesheimer Straße,30519,10111.0,5,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2025-05-13,0,1,0,0,2,1,0,0,0,0,1,0,0,0,5,5,POINT (552732.6959954734 5798237.18738612)
2018,Hildesheimer Straße,30519,10111.0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2025-05-13,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,POINT (552755.2554768813 5798192.588771496)
2018,Hildesheimer Straße,30519,10111.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025-05-13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,POINT (552777.27087816 5798147.70134745)
2018,Hildesheimer Straße,30519,10105.0,12,0,6,0,0,0,1,0,0,0,0,2,3,0,0,2025-05-13,6,0,0,0,1,0,0,0,0,0,3,2,0,0,12,12,POINT (552800.198204705 5798103.267827474)
