vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover
freight_ups_30453_veh_cep_size_m_7_2,27581,59640,32059,18530,13529,1970-01-01 07:39:41,1970-01-01 16:34:00,1970-01-01 08:54:19,1970-01-01 05:08:50,1970-01-01 03:45:29,van,35,86.59752459428522,15.687672388404042,"defaultdict(<class 'int'>, {4: 14, 6: 3, 3: 9, 5: 9})",ups,m,4,148.0,0.0,0.8918918918918919,0.10810810810810811,1.0,0.896969696969697,1.0,171.78,32.2142791490741,203.6637027777778,32.13870277777778,236.13298192685187,4.228571428571429,True
freight_fedex_30827_veh_cep_size_m_7_4,27572,59017,31445,19195,12250,1970-01-01 07:39:32,1970-01-01 16:23:37,1970-01-01 08:44:05,1970-01-01 05:19:55,1970-01-01 03:24:10,van,55,105.30156660970192,14.433859185392393,"defaultdict(<class 'int'>, {8: 1, 4: 9, 6: 43, 7: 2})",fedex,m,6,152.0,0.0,0.8486842105263158,0.1513157894736842,1.0,0.9212121212121213,1.0,171.78,39.172182778809116,199.76309722222223,28.238097222222226,239.19028000103134,2.7636363636363637,False
freight_hermes_30916_veh_cep_size_m_7_3,27576,60601,33025,15003,18022,1970-01-01 07:39:36,1970-01-01 16:50:01,1970-01-01 09:10:25,1970-01-01 04:10:03,1970-01-01 05:00:22,van,74,113.49401378896921,12.98767636716352,"defaultdict(<class 'int'>, {8: 1, 6: 64, 7: 9})",hermes,m,6,120.0,0.0,0.06666666666666667,0.9333333333333333,1.0,0.7272727272727273,1.0,171.78,42.219773129496545,209.80048611111113,38.275486111111114,252.27525924060765,1.6216216216216217,False
freight_dpd_30952_veh_cep_size_l_7_3,27585,59092,31507,10350,21157,1970-01-01 07:39:45,1970-01-01 16:24:52,1970-01-01 08:45:07,1970-01-01 02:52:30,1970-01-01 05:52:37,van,64,161.7682066526093,23.656067587127485,"defaultdict(<class 'int'>, {6: 41, 8: 9, 4: 14})",dpd,l,6,83.0,0.0,0.21686746987951808,0.7831325301204819,1.0,0.36086956521739133,1.0,189.15,62.442527767907194,200.15696944444446,28.631969444444447,280.22449721235165,1.296875,False
freight_fedex_30419_veh_cep_size_m_7_2,27581,59938,32357,18393,13964,1970-01-01 07:39:41,1970-01-01 16:38:58,1970-01-01 08:59:17,1970-01-01 05:06:33,1970-01-01 03:52:44,van,53,129.12111224070895,12.643306914644487,"defaultdict(<class 'int'>, {3: 4, 5: 47, 6: 2})",fedex,m,5,148.0,0.0,0.8716216216216216,0.12837837837837837,1.0,0.896969696969697,1.0,171.78,48.03305375354373,205.55683055555556,34.03183055555556,253.84488430909929,2.792452830188679,True
freight_ups_30916_veh_cep_size_m_7_4,27592,56550,28958,17003,11955,1970-01-01 07:39:52,1970-01-01 15:42:30,1970-01-01 08:02:38,1970-01-01 04:43:23,1970-01-01 03:19:15,van,48,88.16711989223587,11.239206670719774,"defaultdict(<class 'int'>, {6: 27, 5: 1, 7: 17, 8: 3})",ups,m,6,134.0,0.0,0.8582089552238806,0.1417910447761194,1.0,0.8121212121212121,1.0,171.78,32.79816859991175,183.9637388888889,12.43873888888889,217.01690748880063,2.7916666666666665,False
freight_hermes_30916_veh_cep_size_l_7_4,27576,62385,34809,15256,19553,1970-01-01 07:39:36,1970-01-01 17:19:45,1970-01-01 09:40:09,1970-01-01 04:14:16,1970-01-01 05:25:53,van,91,160.1939252898516,14.242531378091753,"defaultdict(<class 'int'>, {6: 63, 8: 4, 7: 24})",hermes,l,6,123.0,0.0,0.008130081300813009,0.991869918699187,1.0,0.5347826086956522,1.0,189.15,61.834855161882714,221.13384166666668,49.60884166666667,300.59369682854935,1.3516483516483517,False
freight_dpd_30855_1_veh_cep_size_m_7_2,27596,57047,29451,19206,10245,1970-01-01 07:39:56,1970-01-01 15:50:47,1970-01-01 08:10:51,1970-01-01 05:20:06,1970-01-01 02:50:45,van,56,112.67301798433571,24.43628840291388,"defaultdict(<class 'int'>, {5: 18, 6: 30, 4: 8})",dpd,m,6,151.0,0.0,0.36423841059602646,0.6357615894039735,1.0,0.9151515151515152,1.0,171.78,41.91436269017289,187.09565833333335,15.570658333333334,229.26502102350622,2.6964285714285716,False
freight_fedex_30419_veh_cep_size_m_7_1,27581,61803,34222,14491,19731,1970-01-01 07:39:41,1970-01-01 17:10:03,1970-01-01 09:30:22,1970-01-01 04:01:31,1970-01-01 05:28:51,van,68,146.8099308464035,12.538810178750904,"defaultdict(<class 'int'>, {3: 12, 5: 55, 6: 1})",fedex,m,5,118.0,0.0,0.8898305084745762,0.11016949152542373,1.0,0.7151515151515152,1.0,171.78,54.6132942748621,217.40476111111113,45.879761111111115,272.27305538597324,1.7352941176470589,True
freight_hermes_30916_veh_cep_size_m_7_2,27577,65099,37522,17726,19796,1970-01-01 07:39:37,1970-01-01 18:04:59,1970-01-01 10:25:22,1970-01-01 04:55:26,1970-01-01 05:29:56,van,86,145.2769151078176,15.91859804978248,"defaultdict(<class 'int'>, {6: 44, 8: 41, 7: 1})",hermes,m,6,142.0,0.0,0.0,1.0,1.0,0.8606060606060606,1.0,171.78,54.04301242010814,238.3689277777778,66.84392777777778,292.66694019788594,1.6511627906976745,False
freight_dpd_31832_veh_cep_size_m_7_3,27607,59371,31764,11945,19819,1970-01-01 07:40:07,1970-01-01 16:29:31,1970-01-01 08:49:24,1970-01-01 03:19:05,1970-01-01 05:30:19,van,67,239.56387742734427,41.59101763489552,"defaultdict(<class 'int'>, {6: 39, 7: 19, 8: 9})",dpd,m,6,96.0,0.0,0.19791666666666666,0.8020833333333334,1.0,0.5818181818181818,1.0,171.78,89.11776240297206,201.78963333333334,30.264633333333336,291.16239573630537,1.4328358208955223,False
freight_hermes_31275_0_veh_cep_size_m_7_2,27593,64704,37111,10469,26642,1970-01-01 07:39:53,1970-01-01 17:58:24,1970-01-01 10:18:31,1970-01-01 02:54:29,1970-01-01 07:24:02,van,75,435.8200489260013,35.66611993385466,"defaultdict(<class 'int'>, {6: 15, 7: 15, 8: 45})",hermes,m,8,86.0,0.0,0.0,1.0,1.0,0.5212121212121212,1.0,171.78,162.12505820047247,235.75793611111112,64.23293611111112,398.1379943115836,1.1466666666666667,False
freight_dpd_30974_veh_cep_size_m_7_1,27619,60842,33223,12150,21073,1970-01-01 07:40:19,1970-01-01 16:54:02,1970-01-01 09:13:43,1970-01-01 03:22:30,1970-01-01 05:51:13,van,80,188.66670707372933,34.926138468639564,"defaultdict(<class 'int'>, {8: 25, 7: 55})",dpd,m,7,99.0,0.0,0.12121212121212122,0.8787878787878788,1.0,0.6,1.0,171.78,70.18401503142731,211.05833611111112,39.53333611111111,281.49735114253843,1.2375,False
freight_hermes_30916_veh_cep_size_m_7_1,27603,56707,29104,11436,17668,1970-01-01 07:40:03,1970-01-01 15:45:07,1970-01-01 08:05:04,1970-01-01 03:10:36,1970-01-01 04:54:28,van,69,122.94926131038325,17.182678825231786,"defaultdict(<class 'int'>, {8: 5, 6: 64})",hermes,m,6,92.0,0.0,0.043478260869565216,0.9565217391304348,1.0,0.5575757575757576,1.0,171.78,45.73712520746257,184.89124444444445,13.366244444444446,230.88336965190703,1.3333333333333333,False
freight_dpd_30159_veh_cep_size_m_7_1,27630,61189,33559,20148,13411,1970-01-01 07:40:30,1970-01-01 16:59:49,1970-01-01 09:19:19,1970-01-01 05:35:48,1970-01-01 03:43:31,van,69,76.06676789299051,18.37059593798817,"defaultdict(<class 'int'>, {1: 66, 3: 3})",dpd,m,1,162.0,0.0,0.4506172839506173,0.5493827160493827,1.0,0.9818181818181818,1.0,171.78,28.29683765619247,213.19286944444445,41.66786944444445,241.74470710063693,2.347826086956522,True
freight_ups_30449_veh_cep_size_m_7_3,27632,61947,34315,20315,14000,1970-01-01 07:40:32,1970-01-01 17:12:27,1970-01-01 09:31:55,1970-01-01 05:38:35,1970-01-01 03:53:20,van,63,69.34822576408821,13.36765611691994,"defaultdict(<class 'int'>, {3: 63})",ups,m,3,165.0,0.0,0.793939393939394,0.20606060606060606,1.0,1.0,1.0,171.78,25.797539984240814,217.99556944444447,46.47056944444445,244.04810942868528,2.619047619047619,True
freight_hermes_30900_veh_cep_size_m_7_2,27626,56096,28470,12133,16337,1970-01-01 07:40:26,1970-01-01 15:34:56,1970-01-01 07:54:30,1970-01-01 03:22:13,1970-01-01 04:32:17,van,81,153.5904811885769,18.933920697850933,"defaultdict(<class 'int'>, {6: 10, 7: 66, 8: 5})",hermes,m,7,99.0,0.0,0.0,1.0,1.0,0.6,1.0,171.78,57.135659002150604,180.86358333333334,9.338583333333334,238.25424233548395,1.2222222222222223,False
freight_gls_31515_veh_cep_size_m_8_6,27638,55710,28072,10913,17159,1970-01-01 07:40:38,1970-01-01 15:28:30,1970-01-01 07:47:52,1970-01-01 03:01:53,1970-01-01 04:45:59,van,66,138.07955549622196,33.4269889361888,"defaultdict(<class 'int'>, {6: 58, 7: 8})",gls,m,6,88.0,0.0,0.11363636363636363,0.8863636363636364,1.0,0.5333333333333333,1.0,171.78,51.365594644594566,178.3351777777778,6.8101777777777786,229.95577242237232,1.3333333333333333,False
freight_hermes_30625_veh_cep_size_m_7_1,27637,59778,32141,18807,13334,1970-01-01 07:40:37,1970-01-01 16:36:18,1970-01-01 08:55:41,1970-01-01 05:13:27,1970-01-01 03:42:14,van,89,90.09627406748663,14.987305780690361,"defaultdict(<class 'int'>, {3: 64, 4: 25})",hermes,m,3,152.0,0.0,0.046052631578947366,0.9539473684210527,1.0,0.9212121212121213,1.0,171.78,33.515813953105024,204.18463055555557,32.65963055555556,237.9554445086606,1.7078651685393258,True
freight_dpd_30880_veh_cep_size_m_7_4,27647,60004,32357,14174,18183,1970-01-01 07:40:47,1970-01-01 16:40:04,1970-01-01 08:59:17,1970-01-01 03:56:14,1970-01-01 05:03:03,van,92,113.08411399731645,17.53779031559971,"defaultdict(<class 'int'>, {6: 37, 3: 33, 7: 14, 4: 8})",dpd,m,6,116.0,0.0,0.27586206896551724,0.7241379310344828,1.0,0.703030303030303,1.0,171.78,42.06729040700172,205.55683055555556,34.03183055555556,247.87912096255727,1.2608695652173914,False
freight_gls_31515_veh_cep_size_m_8_2,27638,58823,31185,8852,22333,1970-01-01 07:40:38,1970-01-01 16:20:23,1970-01-01 08:39:45,1970-01-01 02:27:32,1970-01-01 06:12:13,van,57,206.00185963997274,41.490022029312286,"defaultdict(<class 'int'>, {6: 39, 7: 5, 8: 13})",gls,m,6,72.0,0.0,0.013888888888888888,0.9861111111111112,1.0,0.43636363636363634,1.0,171.78,76.63269178606986,198.111375,26.586375000000004,274.9990667860699,1.263157894736842,False
freight_hermes_30177_veh_cep_size_l_7_1,27648,59857,32209,20325,11884,1970-01-01 07:40:48,1970-01-01 16:37:37,1970-01-01 08:56:49,1970-01-01 05:38:45,1970-01-01 03:18:04,van,78,73.78660099153522,10.475229433414976,"defaultdict(<class 'int'>, {2: 77, 4: 1})",hermes,l,2,164.0,0.0,0.07317073170731707,0.926829268292683,1.0,0.7130434782608696,1.0,189.15,28.481627982732597,204.61661944444447,33.09161944444445,250.72324742717706,2.1025641025641026,True
freight_dpd_30880_veh_cep_size_m_7_2,27647,59698,32051,16562,15489,1970-01-01 07:40:47,1970-01-01 16:34:58,1970-01-01 08:54:11,1970-01-01 04:36:02,1970-01-01 04:18:09,van,56,102.54291757264623,17.58335177178863,"defaultdict(<class 'int'>, {6: 20, 3: 25, 4: 5, 7: 6})",dpd,m,3,130.0,0.0,0.23846153846153847,0.7615384615384615,1.0,0.7878787878787878,1.0,171.78,38.1459653370244,203.61288055555556,32.08788055555556,242.01384589257995,2.3214285714285716,False
freight_gls_31319_veh_cep_size_m_7_1,27647,63160,35513,17116,18397,1970-01-01 07:40:47,1970-01-01 17:32:40,1970-01-01 09:51:53,1970-01-01 04:45:16,1970-01-01 05:06:37,van,124,170.2781844721549,15.150704303126805,"defaultdict(<class 'int'>, {6: 84, 5: 11, 8: 29})",gls,m,6,140.0,0.0,0.07142857142857142,0.9285714285714286,1.0,0.8484848484848485,1.0,171.78,63.34348462364162,225.60619722222225,54.08119722222223,289.20468184586383,1.1290322580645162,False
freight_hermes_31275_0_veh_cep_size_m_7_3,27649,57642,29993,13135,16858,1970-01-01 07:40:49,1970-01-01 16:00:42,1970-01-01 08:19:53,1970-01-01 03:38:55,1970-01-01 04:40:58,van,83,198.53972325102774,35.912557923823236,"defaultdict(<class 'int'>, {6: 71, 7: 12})",hermes,m,6,107.0,0.0,0.018691588785046728,0.9813084112149533,1.0,0.6484848484848484,1.0,171.78,73.85677704938232,190.5388638888889,19.013863888888892,264.6506409382712,1.2891566265060241,False
freight_dpd_30880_veh_cep_size_m_7_1,27647,59211,31564,13902,17662,1970-01-01 07:40:47,1970-01-01 16:26:51,1970-01-01 08:46:04,1970-01-01 03:51:42,1970-01-01 04:54:22,van,86,114.23941634254287,17.67948490233972,"defaultdict(<class 'int'>, {6: 4, 7: 7, 4: 38, 8: 37})",dpd,m,4,112.0,0.0,0.14285714285714285,0.8571428571428571,1.0,0.6787878787878788,1.0,171.78,42.49706287942595,200.5190777777778,28.99407777777778,243.27114065720374,1.302325581395349,False
freight_hermes_30627_veh_cep_size_m_8_1,27649,55479,27830,16755,11075,1970-01-01 07:40:49,1970-01-01 15:24:39,1970-01-01 07:43:50,1970-01-01 04:39:15,1970-01-01 03:04:35,van,80,85.09097756995078,15.866841618384726,"defaultdict(<class 'int'>, {4: 80})",hermes,m,4,135.0,0.0,0.05185185185185185,0.9481481481481482,1.0,0.8181818181818182,1.0,171.78,31.65384365602169,176.79780555555558,5.272805555555556,208.70664921157723,1.6875,True
freight_fedex_30159_veh_cep_size_l_7_3,27673,56966,29293,24402,4891,1970-01-01 07:41:13,1970-01-01 15:49:26,1970-01-01 08:08:13,1970-01-01 06:46:42,1970-01-01 01:21:31,van,10,34.474639073774526,13.894153008881583,"defaultdict(<class 'int'>, {1: 10})",fedex,l,1,208.0,0.0,0.8173076923076923,0.18269230769230768,1.0,0.9043478260869565,1.0,189.15,13.307210682476967,186.09191944444447,14.566919444444446,217.02413012692142,20.8,True
freight_dpd_30880_veh_cep_size_l_7_3,27647,59727,32080,17436,14644,1970-01-01 07:40:47,1970-01-01 16:35:27,1970-01-01 08:54:40,1970-01-01 04:50:36,1970-01-01 04:04:04,van,60,100.27741809632366,16.703477090191384,"defaultdict(<class 'int'>, {6: 21, 3: 17, 7: 2, 4: 1, 8: 19})",dpd,l,6,138.0,0.0,0.2608695652173913,0.7391304347826086,1.0,0.6,1.0,189.15,38.70708338518093,203.79711111111112,32.272111111111116,260.12919449629203,2.3,False
freight_hermes_30449_veh_cep_size_m_7_1,27649,60368,32719,19770,12949,1970-01-01 07:40:49,1970-01-01 16:46:08,1970-01-01 09:05:19,1970-01-01 05:29:30,1970-01-01 03:35:49,van,81,74.99271788099185,13.236083050239436,"defaultdict(<class 'int'>, {3: 81})",hermes,m,3,159.0,0.0,0.06289308176100629,0.9371069182389937,1.0,0.9636363636363636,1.0,171.78,27.897291051728967,207.85653611111113,36.33153611111111,236.00882716284008,1.962962962962963,True
freight_fedex_30159_veh_cep_size_l_7_2,27673,56819,29146,24189,4957,1970-01-01 07:41:13,1970-01-01 15:46:59,1970-01-01 08:05:46,1970-01-01 06:43:09,1970-01-01 01:22:37,van,11,35.16092586625676,14.179044768299608,"defaultdict(<class 'int'>, {1: 11})",fedex,l,1,198.0,0.0,0.7474747474747475,0.25252525252525254,1.0,0.8608695652173913,1.0,189.15,13.57211738437511,185.15806111111112,13.633061111111113,216.35517849548623,18.0,True
freight_dpd_30966_veh_cep_size_m_7_1,27650,58312,30662,15594,15068,1970-01-01 07:40:50,1970-01-01 16:11:52,1970-01-01 08:31:02,1970-01-01 04:19:54,1970-01-01 04:11:08,van,94,129.50820320812775,21.057448783902075,"defaultdict(<class 'int'>, {6: 10, 4: 41, 8: 43})",dpd,m,8,126.0,0.0,0.11904761904761904,0.8809523809523809,1.0,0.7636363636363637,1.0,171.78,48.17705159342352,194.78887222222224,23.263872222222226,243.22092381564576,1.3404255319148937,False
freight_gls_31515_veh_cep_size_m_7_5,27691,56126,28435,10560,17875,1970-01-01 07:41:31,1970-01-01 15:35:26,1970-01-01 07:53:55,1970-01-01 02:56:00,1970-01-01 04:57:55,van,53,139.09933964835236,36.212224835427214,"defaultdict(<class 'int'>, {7: 9, 6: 44})",gls,m,6,83.0,0.0,0.07228915662650602,0.927710843373494,1.0,0.503030303030303,1.0,171.78,51.744954349187076,180.64123611111114,9.116236111111112,232.6411904602982,1.5660377358490567,False
freight_hermes_30559_veh_cep_size_l_7_4,27651,56825,29174,13969,15205,1970-01-01 07:40:51,1970-01-01 15:47:05,1970-01-01 08:06:14,1970-01-01 03:52:49,1970-01-01 04:13:25,van,86,98.9404654711115,16.57092636589333,"defaultdict(<class 'int'>, {4: 65, 5: 19, 6: 1, 3: 1})",hermes,l,4,114.0,0.0,0.043859649122807015,0.956140350877193,1.0,0.4956521739130435,1.0,189.15,38.19101967184904,185.3359388888889,13.81093888888889,241.15195856073794,1.3255813953488371,True
freight_fedex_30159_veh_cep_size_l_7_1,27673,57309,29636,23002,6634,1970-01-01 07:41:13,1970-01-01 15:55:09,1970-01-01 08:13:56,1970-01-01 06:23:22,1970-01-01 01:50:34,van,25,44.62897850575604,13.986133300132542,"defaultdict(<class 'int'>, {1: 23, 2: 1, 5: 1})",fedex,l,1,188.0,0.0,0.8457446808510638,0.15425531914893617,1.0,0.8173913043478261,1.0,189.15,17.226785703221832,188.27092222222225,16.745922222222223,223.12270792544405,7.52,True
freight_dpd_30163_veh_cep_size_m_8_2,27663,57168,29505,17407,12098,1970-01-01 07:41:03,1970-01-01 15:52:48,1970-01-01 08:11:45,1970-01-01 04:50:07,1970-01-01 03:21:38,van,69,83.04026150540498,18.378417529012577,"defaultdict(<class 'int'>, {2: 69})",dpd,m,2,141.0,0.0,0.23404255319148937,0.7659574468085106,1.0,0.8545454545454545,1.0,171.78,30.890977280010652,187.43870833333335,15.913708333333334,218.584685613344,2.0434782608695654,True
freight_dhl_30989_1_veh_cep_size_m_7_1,27695,55867,28172,20556,7616,1970-01-01 07:41:35,1970-01-01 15:31:07,1970-01-01 07:49:32,1970-01-01 05:42:36,1970-01-01 02:06:56,van,45,60.80023768754541,11.604047754291965,"defaultdict(<class 'int'>, {8: 2, 4: 43})",dhl,m,4,165.0,0.0,0.13333333333333333,0.8666666666666667,1.0,1.0,1.0,171.78,22.617688419766893,178.97045555555556,7.445455555555556,201.84314397532245,3.6666666666666665,False
freight_hermes_30629_veh_cep_size_m_7_1,27656,58347,30691,17549,13142,1970-01-01 07:40:56,1970-01-01 16:12:27,1970-01-01 08:31:31,1970-01-01 04:52:29,1970-01-01 03:39:02,van,94,98.79772556569047,14.706211110656408,"defaultdict(<class 'int'>, {4: 87, 5: 7})",hermes,m,4,141.0,0.0,0.05673758865248227,0.9432624113475178,1.0,0.8545454545454545,1.0,171.78,36.75275391043685,194.9731027777778,23.44810277777778,231.98085668821463,1.5,True
freight_fedex_30625_veh_cep_size_m_8_1,27677,60414,32737,18086,14651,1970-01-01 07:41:17,1970-01-01 16:46:54,1970-01-01 09:05:37,1970-01-01 05:01:26,1970-01-01 04:04:11,van,83,102.80937957973683,15.472600923982302,"defaultdict(<class 'int'>, {4: 35, 5: 1, 3: 47})",fedex,m,3,146.0,0.0,0.8561643835616438,0.14383561643835616,1.0,0.8848484848484849,1.0,171.78,38.2450892036621,207.97088611111113,36.445886111111115,246.47097531477323,1.7590361445783131,True
freight_dpd_30855_0_veh_cep_size_l_7_4,27694,53874,26180,14090,12090,1970-01-01 07:41:34,1970-01-01 14:57:54,1970-01-01 07:16:20,1970-01-01 03:54:50,1970-01-01 03:21:30,van,51,120.96219753199593,24.080093679272274,"defaultdict(<class 'int'>, {4: 25, 6: 26})",dpd,l,6,112.0,0.0,0.11607142857142858,0.8839285714285714,1.0,0.48695652173913045,1.0,189.15,46.69140824735043,166.31572222222223,0.0,235.84140824735044,2.196078431372549,False
freight_dhl_30916_1_veh_cep_size_m_7_1,27713,57884,30171,20211,9960,1970-01-01 07:41:53,1970-01-01 16:04:44,1970-01-01 08:22:51,1970-01-01 05:36:51,1970-01-01 02:46:00,van,45,70.00437642771486,11.850862767898919,"defaultdict(<class 'int'>, {7: 1, 8: 40, 6: 4})",dhl,m,8,162.0,0.0,0.05555555555555555,0.9444444444444444,1.0,0.9818181818181818,1.0,171.78,26.041628031109926,191.66965833333336,20.144658333333336,217.96628636444325,3.6,False
freight_dpd_30855_0_veh_cep_size_m_7_3,27717,56045,28328,16248,12080,1970-01-01 07:41:57,1970-01-01 15:34:05,1970-01-01 07:52:08,1970-01-01 04:30:48,1970-01-01 03:21:20,van,41,117.38433995448955,22.966017652912335,"defaultdict(<class 'int'>, {6: 28, 5: 1, 4: 12})",dpd,m,6,126.0,0.0,0.3888888888888889,0.6111111111111112,1.0,0.7636363636363637,1.0,171.78,43.66697446307011,179.9614888888889,8.43648888888889,223.88346335195902,3.073170731707317,False
freight_hermes_31275_0_veh_cep_size_m_7_4,27717,55052,27335,12650,14685,1970-01-01 07:41:57,1970-01-01 15:17:32,1970-01-01 07:35:35,1970-01-01 03:30:50,1970-01-01 04:04:45,van,74,142.48140772881783,25.16041503212672,"defaultdict(<class 'int'>, {6: 73, 7: 1})",hermes,m,6,103.0,0.0,0.038834951456310676,0.9611650485436893,1.0,0.6242424242424243,1.0,171.78,53.00308367512023,173.65318055555556,2.1281805555555557,226.91126423067578,1.3918918918918919,False
freight_fedex_30159_veh_cep_size_l_7_4,27722,57272,29550,23676,5874,1970-01-01 07:42:02,1970-01-01 15:54:32,1970-01-01 08:12:30,1970-01-01 06:34:36,1970-01-01 01:37:54,van,19,38.847060692015134,13.838974052038624,"defaultdict(<class 'int'>, {1: 19})",fedex,l,1,198.0,0.0,0.9343434343434344,0.06565656565656566,1.0,0.8608695652173913,1.0,189.15,14.994965427117842,187.72458333333336,16.199583333333337,220.34454876045118,10.421052631578947,True
freight_hermes_30926_veh_cep_size_l_7_2,27720,57723,30003,15030,14973,1970-01-01 07:42:00,1970-01-01 16:02:03,1970-01-01 08:20:03,1970-01-01 04:10:30,1970-01-01 04:09:33,van,93,107.06572846339985,15.676761477184733,"defaultdict(<class 'int'>, {6: 30, 7: 48, 8: 15})",hermes,l,7,123.0,0.0,0.0,1.0,1.0,0.5347826086956522,1.0,189.15,41.32737118687234,190.60239166666668,19.077391666666667,249.55476285353902,1.3225806451612903,False
freight_dhl_30916_2_veh_cep_size_m_7_1,27735,59957,32222,17102,15120,1970-01-01 07:42:15,1970-01-01 16:39:17,1970-01-01 08:57:02,1970-01-01 04:45:02,1970-01-01 04:12:00,van,53,91.2680678407138,12.931688603278362,"defaultdict(<class 'int'>, {5: 1, 6: 43, 8: 9})",dhl,m,6,135.0,0.0,0.06666666666666667,0.9333333333333333,1.0,0.8181818181818182,1.0,171.78,33.951721236745534,204.69920555555558,33.17420555555556,238.9059267923011,2.547169811320755,False
freight_dpd_30966_veh_cep_size_m_7_2,27736,60973,33237,16940,16297,1970-01-01 07:42:16,1970-01-01 16:56:13,1970-01-01 09:13:57,1970-01-01 04:42:20,1970-01-01 04:31:37,van,97,120.52367877780213,19.79580275619738,"defaultdict(<class 'int'>, {4: 78, 6: 16, 8: 3})",dpd,m,4,137.0,0.0,0.2116788321167883,0.7883211678832117,1.0,0.8303030303030303,1.0,171.78,44.834808505342394,211.147275,39.622275,256.2370835053424,1.4123711340206186,False
freight_ups_30167_veh_cep_size_m_7_3,27745,58137,30392,20064,10328,1970-01-01 07:42:25,1970-01-01 16:08:57,1970-01-01 08:26:32,1970-01-01 05:34:24,1970-01-01 02:52:08,van,50,68.01099068602338,10.655083918978459,"defaultdict(<class 'int'>, {3: 47, 1: 3})",ups,m,3,162.0,0.0,0.8148148148148148,0.18518518518518517,1.0,0.9818181818181818,1.0,171.78,25.300088535200697,193.07362222222224,21.548622222222225,218.62871075742294,3.24,True
freight_dhl_30890_2_veh_cep_size_l_7_1,27746,56651,28905,19711,9194,1970-01-01 07:42:26,1970-01-01 15:44:11,1970-01-01 08:01:45,1970-01-01 05:28:31,1970-01-01 02:33:14,van,37,67.02733469936015,13.22708825916065,"defaultdict(<class 'int'>, {5: 1, 4: 35, 7: 1})",dhl,l,4,171.0,0.0,0.1695906432748538,0.8304093567251462,1.0,0.7434782608695653,1.0,189.15,25.87255119395302,183.62704166666668,12.102041666666668,227.1245928606197,4.621621621621622,False
freight_dpd_30519_veh_cep_size_m_7_2,27752,57996,30244,19883,10361,1970-01-01 07:42:32,1970-01-01 16:06:36,1970-01-01 08:24:04,1970-01-01 05:31:23,1970-01-01 02:52:41,van,57,80.15762954350527,15.803734686515757,"defaultdict(<class 'int'>, {4: 17, 5: 11, 3: 27, 2: 2})",dpd,m,3,157.0,0.0,0.1910828025477707,0.8089171974522293,1.0,0.9515151515151515,1.0,171.78,29.818638190183957,192.13341111111112,20.608411111111113,222.20704930129506,2.754385964912281,True
freight_ups_30167_veh_cep_size_l_7_1,27745,60092,32347,20309,12038,1970-01-01 07:42:25,1970-01-01 16:41:32,1970-01-01 08:59:07,1970-01-01 05:38:29,1970-01-01 03:20:38,van,57,79.59228226846082,10.904883148192601,"defaultdict(<class 'int'>, {3: 56, 1: 1})",ups,l,3,164.0,0.0,0.8902439024390244,0.10975609756097561,1.0,0.7130434782608696,1.0,189.15,30.722620955625878,205.49330277777779,33.96830277777778,253.84092373340366,2.8771929824561404,True
freight_fedex_30159_veh_cep_size_m_8_6,27755,56298,28543,19405,9138,1970-01-01 07:42:35,1970-01-01 15:38:18,1970-01-01 07:55:43,1970-01-01 05:23:25,1970-01-01 02:32:18,van,51,57.84495962513535,13.932404167518769,"defaultdict(<class 'int'>, {1: 49, 3: 2})",fedex,m,1,165.0,0.0,0.9636363636363636,0.03636363636363636,1.0,1.0,1.0,171.78,21.51832498055035,181.32733611111112,9.802336111111112,203.10066109166146,3.235294117647059,True
freight_dpd_30519_veh_cep_size_m_7_1,27752,59983,32231,17747,14484,1970-01-01 07:42:32,1970-01-01 16:39:43,1970-01-01 08:57:11,1970-01-01 04:55:47,1970-01-01 04:01:24,van,102,103.10905888792567,16.25546880094998,"defaultdict(<class 'int'>, {4: 31, 3: 71})",dpd,m,3,144.0,0.0,0.20833333333333334,0.7916666666666666,1.0,0.8727272727272727,1.0,171.78,38.35656990630835,204.75638055555558,33.23138055555556,243.36795046186393,1.411764705882353,True
freight_dhl_30890_2_veh_cep_size_m_7_2,27761,55996,28235,20978,7257,1970-01-01 07:42:41,1970-01-01 15:33:16,1970-01-01 07:50:35,1970-01-01 05:49:38,1970-01-01 02:00:57,van,26,58.35169288823774,14.519398272952166,"defaultdict(<class 'int'>, {4: 24, 6: 1, 7: 1})",dhl,m,4,165.0,0.0,0.08484848484848485,0.9151515151515152,1.0,1.0,1.0,171.78,21.70682975442444,179.37068055555557,7.845680555555556,201.33251030998,6.346153846153846,False
