vehicle_id,Start time,End time,Tour Duration,Service Duration,Travel Duration,Start time formatted,End time formatted,Tour Duration formatted,Service Duration formatted,Travel Duration formatted,veh_class,service_num,tour_km,first_service_dist,raumsplit,service_dists,initial_delivery_distance,provider,veh_size,main_area_type,deliveries,missed deliveries,b2b_ration,b2c_ration,ration_check,vehicle_load_factor,vehicle_deliver_factor,vehicle_fix_cost,vehicle_km_cost,vehicle_time_cost,overtime_cost,vehicle_cost,deliveries_per_stop,Hannover,services,emissions,co2_per_pkg_g,co2_per_pkg_kg,main_area_type_name
freight_gls_30900_veh_cep_size_m_7_3,24971,69117,44146,15206,28940,1970-01-01 06:56:11,1970-01-01 19:11:57,1970-01-01 12:15:46,1970-01-01 04:13:26,1970-01-01 08:02:20,van,89,227.98403599102292,33.44721225772679,"defaultdict(<class 'int'>, {7: 39, 8: 47, 6: 3})","{'40212': 33.44721225772679, '2903939': 33.611651132597785, '2319726': 44.24169998523258, '2470413-3408224': 44.72952703822766, '930883': 45.202827212630055, '2245597-2245599-2245601': 48.19041388292469, '2938878': 48.47263230813235, '930877': 48.791713061343316, '2198175-3334123': 49.85912606345161, '2190824': 50.40679478515495, '2245595': 53.326953092011806, '2190820': 55.46724966049661, '2470411': 56.37660831480909, '2470410-3408273': 56.71805488000714, '1042712': 57.373555608480956, '2197920': 57.9101571229817, '1573540': 58.65290628738784, '2197977': 58.70764242664923, '2197979': 58.78751025038008, '2194804': 58.93335724243933, '2197981-3334151': 58.992713306447946, '2249100-2249401': 61.33024939873299, '2319707': 62.217963143944786, '1337252': 63.81516607520085, '68946': 64.16678373176822, '2248020-2248066': 69.07345228229808, '2246000': 69.12645043863816, '2246006': 69.32996301931618, '2319860': 70.54092404777305, '2248021': 72.05087341229778, '71094': 74.75388450149494, '2198286': 76.89103888635722, '371987': 86.3958500091633, '371995': 86.6295345776228, '206827': 87.10973472990011, '1373927': 87.53911880861557, '998171': 89.01933634119659, '978329': 93.28878287424598, '3102675': 96.30343308293189, '3102681': 96.70552231560922, '2420311-3676318-3676325': 96.95458723803802, '2041561': 98.74727735511613, '979953': 99.46910340345788, '2265455': 99.68909602890564, '979957': 99.9561246902524, '979967': 100.33137272715108, '979973': 100.50714085570027, '105757-1967050-1967068-1967070': 101.8411140616225, '2041557': 107.62400725039667, '2265395': 109.72926657397802, '3653831': 111.4675756190645, '266777': 115.1264189660699, '1149861': 117.96859698980609, '731513': 120.96944379728045, '3712662': 123.57241461069754, '1294094': 124.01483483975935, '1383808': 127.34547332261779, '1967269-979984': 127.63072076299734, '1679459': 133.65453758621723, '420171': 134.00284824067447, '344273': 134.68588414724925, '3459172': 135.50538596887634, '3459174': 135.70246215140776, '3347287': 137.0511629994899, '3346226': 138.64534074025846, '729548': 139.71704052456323, '978345': 140.76474328562688, '3346196-3346731': 141.87712560074704, '2884597': 144.3212573688288, '2884599': 144.5669085588623, '475537': 144.88311044726026, '295610': 146.325352566654, '991376': 155.68149612861058, '2041556-677072': 161.5473719425895, '1847447': 169.11787810604886, '205196': 169.65292657599826, '1403601': 170.059090628182, '439209': 170.57770263186336, '936486': 171.33531950910026, '173828': 172.9770347997546, '439191-439207': 174.13427659717874, '205194': 175.1180476616173, '936485-936919': 175.60299416842614, '936709': 175.998825173275, '936922': 176.2447795345859, '2238440': 183.28715706679725, '769759': 194.47572080082978, '3593373-3593375': 196.655440387712, '553850': 198.91830003276397}",33.44721225772679,gls,m,8,121.0,19.0,0.06611570247933884,0.9338842975206612,1.0,0.7333333333333333,0.8429752066115702,171.78,84.81006138866053,280.4497277777778,108.92472777777779,365.5147891664383,1.3595505617977528,False,"[[Service ID: service_B2C_gls_30900_134(Type: service) with a CapacityDemand of 1 to Link: 2903939], [Service ID: service_MIXED_gls_30900_3(Type: service) with a CapacityDemand of 2 to Link: 2319726], [Service ID: service_MIXED_gls_30900_36(Type: service) with a CapacityDemand of 2 to Link: 2245597-2245599-2245601], [Service ID: service_MIXED_gls_30900_29(Type: service) with a CapacityDemand of 2 to Link: 930877], [Service ID: service_MIXED_gls_30900_21(Type: service) with a CapacityDemand of 2 to Link: 2198175-3334123], [Service ID: service_B2B_gls_30900_93(Type: service) with a CapacityDemand of 1 to Link: 2190824], [Service ID: service_B2C_gls_30900_94(Type: service) with a CapacityDemand of 1 to Link: 2245595], [Service ID: service_B2C_gls_30900_92(Type: service) with a CapacityDemand of 1 to Link: 2190820], [Service ID: service_B2C_gls_30900_58(Type: service) with a CapacityDemand of 1 to Link: 2470413-3408224], [Service ID: service_B2C_gls_30900_57(Type: service) with a CapacityDemand of 1 to Link: 2470411], [Service ID: service_B2C_gls_30900_56(Type: service) with a CapacityDemand of 1 to Link: 2470410-3408273], [Service ID: service_MIXED_gls_30900_42(Type: service) with a CapacityDemand of 2 to Link: 1042712], [Service ID: service_B2C_gls_30900_52(Type: service) with a CapacityDemand of 1 to Link: 2197920], [Service ID: service_B2C_gls_30900_396(Type: service) with a CapacityDemand of 1 to Link: 1573540], [Service ID: service_B2C_gls_30900_379(Type: service) with a CapacityDemand of 1 to Link: 2194804], [Service ID: service_B2C_gls_30900_378(Type: service) with a CapacityDemand of 1 to Link: 2197981-3334151], [Service ID: service_B2C_gls_30900_377(Type: service) with a CapacityDemand of 1 to Link: 2197979], [Service ID: service_B2C_gls_30900_376(Type: service) with a CapacityDemand of 1 to Link: 2197977], [Service ID: service_B2C_gls_30900_341(Type: service) with a CapacityDemand of 1 to Link: 2249100-2249401], [Service ID: service_B2C_gls_30900_31(Type: service) with a CapacityDemand of 1 to Link: 2319707], [Service ID: service_B2C_gls_30900_306(Type: service) with a CapacityDemand of 1 to Link: 68946], [Service ID: service_B2C_gls_30900_299(Type: service) with a CapacityDemand of 1 to Link: 930883], [Service ID: service_B2C_gls_30900_222(Type: service) with a CapacityDemand of 1 to Link: 1337252], [Service ID: service_B2C_gls_30900_191(Type: service) with a CapacityDemand of 1 to Link: 2246000], [Service ID: service_B2C_gls_30900_144(Type: service) with a CapacityDemand of 1 to Link: 2319860], [Service ID: service_B2C_gls_30900_108(Type: service) with a CapacityDemand of 1 to Link: 2248021], [Service ID: service_B2C_gls_30900_107(Type: service) with a CapacityDemand of 1 to Link: 2248020-2248066], [Service ID: service_B2C_gls_30900_125(Type: service) with a CapacityDemand of 1 to Link: 2938878], [Service ID: service_B2C_gls_30900_160(Type: service) with a CapacityDemand of 1 to Link: 71094], [Service ID: service_B2C_gls_30900_192(Type: service) with a CapacityDemand of 1 to Link: 2246006], [Service ID: service_MIXED_gls_30900_35(Type: service) with a CapacityDemand of 2 to Link: 2198286], [Service ID: service_MIXED_gls_30900_39(Type: service) with a CapacityDemand of 2 to Link: 206827], [Service ID: service_MIXED_gls_30900_25(Type: service) with a CapacityDemand of 2 to Link: 1373927], [Service ID: service_B2C_gls_30900_131(Type: service) with a CapacityDemand of 1 to Link: 998171], [Service ID: service_MIXED_gls_30900_8(Type: service) with a CapacityDemand of 2 to Link: 978329], [Service ID: service_MIXED_gls_30900_37(Type: service) with a CapacityDemand of 2 to Link: 3102675], [Service ID: service_MIXED_gls_30900_7(Type: service) with a CapacityDemand of 2 to Link: 2041561], [Service ID: service_MIXED_gls_30900_32(Type: service) with a CapacityDemand of 2 to Link: 2265455], [Service ID: service_MIXED_gls_30900_31(Type: service) with a CapacityDemand of 2 to Link: 105757-1967050-1967068-1967070], [Service ID: service_MIXED_gls_30900_44(Type: service) with a CapacityDemand of 3 to Link: 3102681], [Service ID: service_B2C_gls_30900_322(Type: service) with a CapacityDemand of 2 to Link: 2041557], [Service ID: service_B2C_gls_30900_115(Type: service) with a CapacityDemand of 1 to Link: 2265395], [Service ID: service_B2C_gls_30900_42(Type: service) with a CapacityDemand of 2 to Link: 2420311-3676318-3676325], [Service ID: service_MIXED_gls_30900_12(Type: service) with a CapacityDemand of 3 to Link: 3653831], [Service ID: service_B2B_gls_30900_260(Type: service) with a CapacityDemand of 1 to Link: 266777], [Service ID: service_B2C_gls_30900_220(Type: service) with a CapacityDemand of 1 to Link: 1149861], [Service ID: service_B2B_gls_30900_297(Type: service) with a CapacityDemand of 1 to Link: 731513], [Service ID: service_B2C_gls_30900_277(Type: service) with a CapacityDemand of 1 to Link: 1294094], [Service ID: service_B2C_gls_30900_11(Type: service) with a CapacityDemand of 1 to Link: 1383808], [Service ID: service_MIXED_gls_30900_2(Type: service) with a CapacityDemand of 2 to Link: 3712662], [Service ID: service_MIXED_gls_30900_16(Type: service) with a CapacityDemand of 2 to Link: 1679459], [Service ID: service_B2C_gls_30900_207(Type: service) with a CapacityDemand of 1 to Link: 420171], [Service ID: service_B2C_gls_30900_269(Type: service) with a CapacityDemand of 1 to Link: 344273], [Service ID: service_B2C_gls_30900_300(Type: service) with a CapacityDemand of 1 to Link: 3459174], [Service ID: service_MIXED_gls_30900_38(Type: service) with a CapacityDemand of 2 to Link: 3347287], [Service ID: service_B2C_gls_30900_337(Type: service) with a CapacityDemand of 2 to Link: 3346226], [Service ID: service_B2C_gls_30900_150(Type: service) with a CapacityDemand of 2 to Link: 729548], [Service ID: service_MIXED_gls_30900_13(Type: service) with a CapacityDemand of 2 to Link: 978345], [Service ID: service_MIXED_gls_30900_28(Type: service) with a CapacityDemand of 2 to Link: 3346196-3346731], [Service ID: service_B2C_gls_30900_360(Type: service) with a CapacityDemand of 1 to Link: 2884597], [Service ID: service_B2C_gls_30900_311(Type: service) with a CapacityDemand of 1 to Link: 475537], [Service ID: service_B2C_gls_30900_310(Type: service) with a CapacityDemand of 1 to Link: 3459172], [Service ID: service_B2C_gls_30900_305(Type: service) with a CapacityDemand of 1 to Link: 295610], [Service ID: service_B2C_gls_30900_361(Type: service) with a CapacityDemand of 1 to Link: 2884599], [Service ID: service_B2C_gls_30900_12(Type: service) with a CapacityDemand of 1 to Link: 40212], [Service ID: service_MIXED_gls_30900_17(Type: service) with a CapacityDemand of 2 to Link: 371987], [Service ID: service_MIXED_gls_30900_18(Type: service) with a CapacityDemand of 2 to Link: 991376], [Service ID: service_B2C_gls_30900_321(Type: service) with a CapacityDemand of 1 to Link: 2041556-677072], [Service ID: service_B2C_gls_30900_45(Type: service) with a CapacityDemand of 1 to Link: 1967269-979984], [Service ID: service_B2C_gls_30900_373(Type: service) with a CapacityDemand of 1 to Link: 1847447], [Service ID: service_B2C_gls_30900_331(Type: service) with a CapacityDemand of 1 to Link: 1403601], [Service ID: service_B2C_gls_30900_159(Type: service) with a CapacityDemand of 1 to Link: 439209], [Service ID: service_B2B_gls_30900_133(Type: service) with a CapacityDemand of 1 to Link: 936486], [Service ID: service_B2C_gls_30900_68(Type: service) with a CapacityDemand of 1 to Link: 205196], [Service ID: service_MIXED_gls_30900_20(Type: service) with a CapacityDemand of 2 to Link: 173828], [Service ID: service_B2C_gls_30900_88(Type: service) with a CapacityDemand of 1 to Link: 439191-439207], [Service ID: service_B2C_gls_30900_67(Type: service) with a CapacityDemand of 1 to Link: 205194], [Service ID: service_B2C_gls_30900_372(Type: service) with a CapacityDemand of 1 to Link: 936485-936919], [Service ID: service_B2C_gls_30900_162(Type: service) with a CapacityDemand of 1 to Link: 936922], [Service ID: service_MIXED_gls_30900_43(Type: service) with a CapacityDemand of 2 to Link: 936709], [Service ID: service_B2C_gls_30900_327(Type: service) with a CapacityDemand of 1 to Link: 2238440], [Service ID: service_B2C_gls_30900_326(Type: service) with a CapacityDemand of 1 to Link: 979957], [Service ID: service_B2C_gls_30900_328(Type: service) with a CapacityDemand of 1 to Link: 979967], [Service ID: service_B2C_gls_30900_325(Type: service) with a CapacityDemand of 1 to Link: 979953], [Service ID: service_B2C_gls_30900_329(Type: service) with a CapacityDemand of 1 to Link: 979973], [Service ID: service_B2C_gls_30900_100(Type: service) with a CapacityDemand of 1 to Link: 371995], [Service ID: service_MIXED_gls_30900_15(Type: service) with a CapacityDemand of 2 to Link: 769759], [Service ID: service_MIXED_gls_30900_23(Type: service) with a CapacityDemand of 2 to Link: 3593373-3593375], [Service ID: service_B2B_gls_30900_228(Type: service) with a CapacityDemand of 1 to Link: 553850]]",42929.463222576596,354.7889522526991,0.35478895225269913,Rural without Industrial Influence
freight_gls_30900_veh_cep_size_m_7_2,24971,66547,41576,14078,27498,1970-01-01 06:56:11,1970-01-01 18:29:07,1970-01-01 11:32:56,1970-01-01 03:54:38,1970-01-01 07:38:18,van,96,242.47309380280106,36.36310682882186,"defaultdict(<class 'int'>, {7: 60, 5: 5, 8: 22, 6: 9})","{'3525114': 36.36310682882186, '1687069': 36.88093824634579, '3245514': 37.68549497726216, '2538329': 41.47997775378721, '2380361': 42.43555054905428, '1445561': 43.18174860238424, '2538265': 43.47189376530952, '2000835': 44.34113529235402, '1984712': 45.15457931154973, '2380355': 45.648087294080504, '2380383': 45.7590878070195, '1064612': 47.033637300309756, '3809825': 48.05172999237597, '1400125-2538392': 48.634186731691216, '3809829': 49.47815207621719, '1400128': 50.28113645134552, '1742108': 51.566525582840214, '1678678': 52.788159006489444, '1021937': 53.388841017815544, '1676962': 54.646042793248405, '3373002-3373004': 55.39034609747019, '1333919': 55.522930925629076, '2538273': 56.068082161190524, '932178-1994254-1994252-2914518-548584-548585': 60.01188471162992, '2359262': 60.91099725591403, '1651762': 61.011095906676246, '1980091': 63.83517454549684, '2252237': 64.54200464571373, '1678689': 66.16825051610428, '866690': 68.5668661358907, '2731782': 68.7382561570086, '1522639': 70.17075235729449, '1484579': 71.59637577396066, '1484443': 72.11635550673353, '2124810-2124812-866748': 74.68566787955295, '922589': 75.2089829002036, '18222': 77.5866079554428, '3177703': 77.76082067649664, '18220': 78.19864553427168, '932258': 79.1549559788059, '3654166-3654168': 81.06548643329036, '3656963': 83.26703505597033, '18214': 83.51489386096036, '2431187': 83.89973003175746, '2800664-2807272': 87.15857492127418, '3440272': 92.72846580886981, '2278019': 94.31870859805238, '2867336': 94.85534500087809, '3818759': 95.31210991055029, '980086': 97.54953103662235, '1445567': 98.77053323727442, '3102671': 104.12148577357989, '2265345': 104.36441874006049, '866955': 108.11205944647921, '3709085': 119.7024790390369, '3347261': 126.34377929693595, '1956991': 130.09861499445634, '2269951': 131.10277287689868, '330082': 131.56002160628125, '3244528': 132.40952136449872, '241437': 133.02719842443753, '213108': 133.42117478507075, '1038679': 135.08646638306206, '2894435': 139.75924408639239, '2678767': 140.68321845208283, '1042998': 141.46369885892588, '2340334': 142.59881195478192, '979809': 143.2962499184433, '979803': 143.85965049038705, '615356': 144.27217552509117, '2359266': 149.58826593415853, '2538393': 150.84614815167882, '1445573': 160.86147900165946, '1096083': 162.74221675573065, '2144336': 166.72496246608355, '2144338': 166.7551073212571, '3440150': 167.40075200137858, '2144355': 167.8096493887238, '2144357': 167.91140585088087, '3244549': 168.69190445169684, '3596857': 170.78935126271602, '1334193-2932419-3101708-3101710': 174.29083140338642, '3818676': 176.66142284250967, '3567198': 178.41990250359115, '3567200': 178.4754995369065, '155685-155689': 179.10912987821555, '801591': 185.0393231107511, '205739': 185.48248543244617, '201520': 186.89874232810251, '2904012': 189.76607126451765, '201809': 192.52759387310655, '1539722': 197.59477530511694, '3396655': 201.2997049726247, '3347256-3808740': 205.05161442460954, '2426916': 208.15047187208344, '699241': 209.10308688986063}",36.36310682882186,gls,m,7,115.0,14.0,0.06086956521739131,0.9391304347826087,1.0,0.696969696969697,0.8782608695652174,171.78,90.199990894642,264.1230888888889,92.5980888888889,354.57807978353094,1.1979166666666667,False,"[[Service ID: service_MIXED_gls_30900_9(Type: service) with a CapacityDemand of 2 to Link: 1687069], [Service ID: service_B2C_gls_30900_236(Type: service) with a CapacityDemand of 2 to Link: 2538329], [Service ID: service_B2C_gls_30900_249(Type: service) with a CapacityDemand of 1 to Link: 2380361], [Service ID: service_B2C_gls_30900_231(Type: service) with a CapacityDemand of 1 to Link: 2538265], [Service ID: service_B2C_gls_30900_219(Type: service) with a CapacityDemand of 1 to Link: 1984712], [Service ID: service_B2C_gls_30900_374(Type: service) with a CapacityDemand of 1 to Link: 2380383], [Service ID: service_B2C_gls_30900_182(Type: service) with a CapacityDemand of 1 to Link: 1064612], [Service ID: service_B2C_gls_30900_40(Type: service) with a CapacityDemand of 1 to Link: 1400125-2538392], [Service ID: service_B2C_gls_30900_180(Type: service) with a CapacityDemand of 1 to Link: 3809829], [Service ID: service_B2C_gls_30900_41(Type: service) with a CapacityDemand of 1 to Link: 1400128], [Service ID: service_B2C_gls_30900_179(Type: service) with a CapacityDemand of 1 to Link: 3809825], [Service ID: service_B2C_gls_30900_178(Type: service) with a CapacityDemand of 1 to Link: 1742108], [Service ID: service_B2C_gls_30900_69(Type: service) with a CapacityDemand of 1 to Link: 1678678], [Service ID: service_MIXED_gls_30900_26(Type: service) with a CapacityDemand of 2 to Link: 1676962], [Service ID: service_B2C_gls_30900_96(Type: service) with a CapacityDemand of 1 to Link: 2538273], [Service ID: service_MIXED_gls_30900_22(Type: service) with a CapacityDemand of 2 to Link: 3373002-3373004], [Service ID: service_B2C_gls_30900_48(Type: service) with a CapacityDemand of 1 to Link: 932178-1994254-1994252-2914518-548584-548585], [Service ID: service_MIXED_gls_30900_5(Type: service) with a CapacityDemand of 2 to Link: 1651762], [Service ID: service_B2C_gls_30900_119(Type: service) with a CapacityDemand of 1 to Link: 1980091], [Service ID: service_B2C_gls_30900_301(Type: service) with a CapacityDemand of 1 to Link: 1678689], [Service ID: service_B2C_gls_30900_357(Type: service) with a CapacityDemand of 2 to Link: 2731782], [Service ID: service_B2C_gls_30900_80(Type: service) with a CapacityDemand of 1 to Link: 1522639], [Service ID: service_B2C_gls_30900_47(Type: service) with a CapacityDemand of 1 to Link: 1484579], [Service ID: service_B2C_gls_30900_394(Type: service) with a CapacityDemand of 1 to Link: 1484443], [Service ID: service_B2C_gls_30900_257(Type: service) with a CapacityDemand of 1 to Link: 2124810-2124812-866748], [Service ID: service_B2C_gls_30900_245(Type: service) with a CapacityDemand of 1 to Link: 922589], [Service ID: service_B2C_gls_30900_10(Type: service) with a CapacityDemand of 1 to Link: 866690], [Service ID: service_B2C_gls_30900_61(Type: service) with a CapacityDemand of 1 to Link: 3177703], [Service ID: service_B2C_gls_30900_50(Type: service) with a CapacityDemand of 1 to Link: 18220], [Service ID: service_B2C_gls_30900_256(Type: service) with a CapacityDemand of 1 to Link: 932258], [Service ID: service_B2C_gls_30900_255(Type: service) with a CapacityDemand of 1 to Link: 3654166-3654168], [Service ID: service_B2C_gls_30900_227(Type: service) with a CapacityDemand of 1 to Link: 3656963], [Service ID: service_B2C_gls_30900_158(Type: service) with a CapacityDemand of 1 to Link: 2431187], [Service ID: service_B2C_gls_30900_51(Type: service) with a CapacityDemand of 1 to Link: 18222], [Service ID: service_B2C_gls_30900_314(Type: service) with a CapacityDemand of 1 to Link: 2800664-2807272], [Service ID: service_MIXED_gls_30900_1(Type: service) with a CapacityDemand of 2 to Link: 18214], [Service ID: service_MIXED_gls_30900_33(Type: service) with a CapacityDemand of 2 to Link: 3440272], [Service ID: service_B2C_gls_30900_349(Type: service) with a CapacityDemand of 2 to Link: 2278019], [Service ID: service_MIXED_gls_30900_10(Type: service) with a CapacityDemand of 2 to Link: 2867336], [Service ID: service_B2C_gls_30900_73(Type: service) with a CapacityDemand of 2 to Link: 3818759], [Service ID: service_B2C_gls_30900_33(Type: service) with a CapacityDemand of 2 to Link: 980086], [Service ID: service_B2B_gls_30900_154(Type: service) with a CapacityDemand of 1 to Link: 1445567], [Service ID: service_B2C_gls_30900_37(Type: service) with a CapacityDemand of 1 to Link: 2265345], [Service ID: service_B2C_gls_30900_110(Type: service) with a CapacityDemand of 2 to Link: 2000835], [Service ID: service_B2C_gls_30900_368(Type: service) with a CapacityDemand of 2 to Link: 3102671], [Service ID: service_B2B_gls_30900_89(Type: service) with a CapacityDemand of 1 to Link: 2380355], [Service ID: service_B2C_gls_30900_3(Type: service) with a CapacityDemand of 1 to Link: 3347261], [Service ID: service_B2C_gls_30900_147(Type: service) with a CapacityDemand of 1 to Link: 2269951], [Service ID: service_B2C_gls_30900_148(Type: service) with a CapacityDemand of 1 to Link: 330082], [Service ID: service_B2C_gls_30900_151(Type: service) with a CapacityDemand of 1 to Link: 3244528], [Service ID: service_B2C_gls_30900_204(Type: service) with a CapacityDemand of 1 to Link: 241437], [Service ID: service_B2C_gls_30900_233(Type: service) with a CapacityDemand of 1 to Link: 213108], [Service ID: service_MIXED_gls_30900_30(Type: service) with a CapacityDemand of 3 to Link: 1038679], [Service ID: service_B2C_gls_30900_71(Type: service) with a CapacityDemand of 1 to Link: 3245514], [Service ID: service_B2C_gls_30900_403(Type: service) with a CapacityDemand of 1 to Link: 2894435], [Service ID: service_B2C_gls_30900_402(Type: service) with a CapacityDemand of 1 to Link: 2678767], [Service ID: service_B2C_gls_30900_395(Type: service) with a CapacityDemand of 1 to Link: 1042998], [Service ID: service_B2C_gls_30900_356(Type: service) with a CapacityDemand of 1 to Link: 2340334], [Service ID: service_B2C_gls_30900_351(Type: service) with a CapacityDemand of 1 to Link: 979809], [Service ID: service_B2C_gls_30900_350(Type: service) with a CapacityDemand of 1 to Link: 979803], [Service ID: service_B2C_gls_30900_347(Type: service) with a CapacityDemand of 1 to Link: 615356], [Service ID: service_B2C_gls_30900_313(Type: service) with a CapacityDemand of 1 to Link: 3525114], [Service ID: service_MIXED_gls_30900_27(Type: service) with a CapacityDemand of 3 to Link: 2359266], [Service ID: service_B2C_gls_30900_140(Type: service) with a CapacityDemand of 1 to Link: 2538393], [Service ID: service_B2C_gls_30900_282(Type: service) with a CapacityDemand of 1 to Link: 3709085], [Service ID: service_B2C_gls_30900_153(Type: service) with a CapacityDemand of 1 to Link: 1445561], [Service ID: service_B2C_gls_30900_276(Type: service) with a CapacityDemand of 1 to Link: 866955], [Service ID: service_B2C_gls_30900_155(Type: service) with a CapacityDemand of 1 to Link: 1445573], [Service ID: service_B2C_gls_30900_275(Type: service) with a CapacityDemand of 1 to Link: 1096083], [Service ID: service_B2C_gls_30900_74(Type: service) with a CapacityDemand of 1 to Link: 2144336], [Service ID: service_B2C_gls_30900_75(Type: service) with a CapacityDemand of 1 to Link: 2144338], [Service ID: service_B2C_gls_30900_72(Type: service) with a CapacityDemand of 1 to Link: 3440150], [Service ID: service_B2C_gls_30900_76(Type: service) with a CapacityDemand of 1 to Link: 2144355], [Service ID: service_B2C_gls_30900_65(Type: service) with a CapacityDemand of 1 to Link: 3244549], [Service ID: service_B2C_gls_30900_77(Type: service) with a CapacityDemand of 1 to Link: 2144357], [Service ID: service_B2C_gls_30900_348(Type: service) with a CapacityDemand of 1 to Link: 3596857], [Service ID: service_B2C_gls_30900_317(Type: service) with a CapacityDemand of 1 to Link: 1956991], [Service ID: service_B2C_gls_30900_316(Type: service) with a CapacityDemand of 1 to Link: 1334193-2932419-3101708-3101710], [Service ID: service_B2C_gls_30900_315(Type: service) with a CapacityDemand of 1 to Link: 3818676], [Service ID: service_B2C_gls_30900_137(Type: service) with a CapacityDemand of 1 to Link: 3567200], [Service ID: service_B2C_gls_30900_141(Type: service) with a CapacityDemand of 1 to Link: 155685-155689], [Service ID: service_B2C_gls_30900_209(Type: service) with a CapacityDemand of 1 to Link: 2359262], [Service ID: service_B2C_gls_30900_136(Type: service) with a CapacityDemand of 1 to Link: 3567198], [Service ID: service_B2C_gls_30900_265(Type: service) with a CapacityDemand of 1 to Link: 1021937], [Service ID: service_B2C_gls_30900_392(Type: service) with a CapacityDemand of 1 to Link: 1333919], [Service ID: service_B2B_gls_30900_330(Type: service) with a CapacityDemand of 1 to Link: 801591], [Service ID: service_B2B_gls_30900_199(Type: service) with a CapacityDemand of 1 to Link: 205739], [Service ID: service_B2C_gls_30900_166(Type: service) with a CapacityDemand of 1 to Link: 201520], [Service ID: service_B2C_gls_30900_214(Type: service) with a CapacityDemand of 1 to Link: 2904012], [Service ID: service_B2C_gls_30900_167(Type: service) with a CapacityDemand of 1 to Link: 201809], [Service ID: service_B2C_gls_30900_208(Type: service) with a CapacityDemand of 1 to Link: 1539722], [Service ID: service_B2B_gls_30900_54(Type: service) with a CapacityDemand of 1 to Link: 3396655], [Service ID: service_B2C_gls_30900_109(Type: service) with a CapacityDemand of 1 to Link: 2252237], [Service ID: service_B2C_gls_30900_279(Type: service) with a CapacityDemand of 1 to Link: 3347256-3808740], [Service ID: service_B2C_gls_30900_281(Type: service) with a CapacityDemand of 1 to Link: 2426916], [Service ID: service_MIXED_gls_30900_40(Type: service) with a CapacityDemand of 2 to Link: 699241]]",44861.794740065554,390.1025629570918,0.3901025629570918,Rural with Industrial Influence
