,Tour Duration [hrs],Tour Duration [hrs],Tour Duration [hrs],Tour Duration [hrs],Driving Time [hrs],Driving Time [hrs],Driving Time [hrs],Driving Time [hrs],Total Delivery Duration [hrs],Total Delivery Duration [hrs],Total Delivery Duration [hrs],Total Delivery Duration [hrs],Tour Length [km],Tour Length [km],Tour Length [km],Tour Length [km],Initial Delivery Distance [km],Initial Delivery Distance [km],Initial Delivery Distance [km],Initial Delivery Distance [km],Number of Stops [#],Number of Stops [#],Number of Stops [#],Number of Stops [#],Mean Distance Between Stops [km],Mean Distance Between Stops [km],Mean Distance Between Stops [km],Mean Distance Between Stops [km],Maximum Segment Distance [km],Maximum Segment Distance [km],Maximum Segment Distance [km],Maximum Segment Distance [km],Delivery Area [km²],Delivery Area [km²],Delivery Area [km²],Delivery Area [km²],Driving Share [%],Driving Share [%],Driving Share [%],Driving Share [%],Average Speed [km/h],Average Speed [km/h],Average Speed [km/h],Average Speed [km/h],Deliveries [#],Deliveries [#],Deliveries [#],Deliveries [#],Deliveries per Stop [#],Deliveries per Stop [#],Deliveries per Stop [#],Deliveries per Stop [#],Missed Deliveries [#],Missed Deliveries [#],Missed Deliveries [#],Missed Deliveries [#],Vehicle Delivery Ration [%],Vehicle Delivery Ration [%],Vehicle Delivery Ration [%],Vehicle Delivery Ration [%],B2B Ratio [%],B2B Ratio [%],B2B Ratio [%],B2B Ratio [%],Total Weight [kg],Total Weight [kg],Total Weight [kg],Total Weight [kg],Avg. Weight per Parcel [kg],Avg. Weight per Parcel [kg],Avg. Weight per Parcel [kg],Avg. Weight per Parcel [kg],Vehicle Utilization [%],Vehicle Utilization [%],Vehicle Utilization [%],Vehicle Utilization [%],Total Vehicle Cost [€],Total Vehicle Cost [€],Total Vehicle Cost [€],Total Vehicle Cost [€],Fixed Vehicle Cost [€],Fixed Vehicle Cost [€],Fixed Vehicle Cost [€],Fixed Vehicle Cost [€],Distance-based Cost [€],Distance-based Cost [€],Distance-based Cost [€],Distance-based Cost [€],Overtime Cost [€],Overtime Cost [€],Overtime Cost [€],Overtime Cost [€],Total Vehicles [#],Total Vehicles [#],Total Vehicles [#],Total Vehicles [#]
,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,count,mean,std,median
area_type_agg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rural,0.0021247939714606383,0.00051218998313154,0.0022344135802469136,385,0.0010865602453102453,0.00040700969739130655,0.0010667438271604937,385,3.737641414141414,1.3419647225956493,3.8338888888888887,385,118.85374223123351,51.822460926249654,110.43603838280316,385,18.560025239711024,12.550347502609627,16.29851656798604,385,59.641558441558445,20.32858562217915,61.0,385,1.444510819343769,0.6068119100306061,1.3010261817915163,385,8.256783196191162,4.111564098172613,7.600094052130018,385,54.065293506493504,66.76105310409113,31.976,385,51.43190707312667,14.163319006170168,52.0655877342419,385,108765.73118892354,17516.142750667037,107584.99321839231,385,108.30649350649351,39.0019976039634,110.0,385,1.957951620790354,0.9787954492075503,1.6666666666666667,385,20.002597402597402,16.44332100689915,17.0,385,0.8883192170148692,0.09209505081989855,0.9090909090909092,385,0.11419777215993974,0.21858250354887368,0.056338028169014,385,481.4973246753247,213.55585779071995,471.59,385,4.499818181818182,1.4032669167954928,4.25,385,0.6104559998631145,0.2192074124163988,0.6173913043478261,385,236.72567651903694,33.5376149541783,232.1008974822539,385,175.61493506493505,7.213963352303413,171.78,385,44.54122844544388,19.35074271980863,41.44655212873612,385,16.56951300865801,17.840082838888467,12.43873888888889,385,385,385,,385
Suburban,0.0021373282087118564,0.00047115310847935336,0.002238966049382716,1007,0.0009018758352029619,0.00038398306722447134,0.0008564043209876545,1007,4.44762854463202,1.3999098705398685,4.630277777777778,1007,90.00429993918536,43.44298871898415,84.82715578018288,1007,14.203196711145639,9.362117608771413,12.551622683044505,1007,54.50049652432969,22.338880817415415,54.0,1007,1.200976124015557,0.5652371575043311,1.0621704383556398,1007,5.897841584930106,3.4664412349751084,5.05311798850741,1007,19.619849056603773,26.359059411268376,10.417,1007,42.29430281891468,14.593579801946094,42.75882314567159,1007,99404.26150424047,17368.657799536762,97360.17162944259,1007,131.07149950347568,42.50712549360838,136.0,1007,2.9788742807386654,2.20871256857833,2.2580645161290325,1007,37.31281032770606,32.5609455284171,27.0,1007,0.8071988831800584,0.15620390479111804,0.8545454545454545,1007,0.22978457474985853,0.30380279101830643,0.1011904761904761,1007,668.2879642502483,322.9997120260529,621.88,1007,5.113932472691161,1.7576331759276214,4.5,1007,0.6977852005657368,0.20652605472511038,0.7454545454545455,1007,228.13084050818242,28.827371687597882,223.83264112973683,1007,178.00698113207548,8.334047142415832,171.78,1007,33.84237757096518,16.21037017489633,31.68315991051769,1007,16.281481805141787,17.188720542744754,12.81355277777778,1007,1007,1007,,1007
Urban,0.002129629390742652,0.0004866033602211232,0.00224212962962963,323,0.0006736287887474678,0.00032751684949783755,0.0006361111111111112,323,5.241602167182663,1.514930092050905,5.610277777777778,323,57.32118595243369,27.881778659449754,56.90082054808863,323,10.975375671132094,5.832323713529835,12.237852219302308,323,46.40557275541796,22.058214197174895,44.0,323,0.7729683109181903,0.25845631671100305,0.7047167168633199,323,3.65811680883201,2.1201678905324792,3.2333434971153,323,4.201606811145511,3.6413309589181577,2.961,323,32.126634775893535,13.80208147374995,32.41626252096269,323,85262.04926886465,11538.621832987978,85647.86420020224,323,154.89473684210526,46.24886841162711,164.0,323,4.488082331083113,4.214158666141389,3.056603773584906,323,53.54179566563467,40.729534576615066,45.0,323,0.7417671125034162,0.18011691266751506,0.7696969696969697,323,0.2785433374510877,0.3164759510856274,0.1288659793814432,323,820.1762229102167,354.99748473604586,772.74,323,5.326811145510836,1.788502110601758,4.64,323,0.7740639671720572,0.19686287993668916,0.8181818181818182,323,219.03455474901182,25.368730793245494,217.00549702501604,323,180.9221052631579,8.686419465564736,189.15,323,21.65255960797295,10.381260527070925,21.48634698475876,323,16.45988987788098,17.36586127208054,13.074016666666669,323,323,323,,323
